district,year,month,date,ndvi,ndwi,ndbi,sensor,cloud_cover_pct,data_source,notes
Tiruppur,2015,2,2015-02-15,0.456,-0.346,0.173,Landsat-5 TM,13.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,3,2015-03-15,0.173,0.076,-0.033,Sentinel-2B MSI,13.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,4,2015-04-15,0.154,-0.38,0.003,Sentinel-2A MSI,6.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,5,2015-05-15,0.35,-0.396,0.283,Sentinel-2B MSI,14.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,6,2015-06-15,0.571,0.314,0.277,Sentinel-2B MSI,1.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,7,2015-07-15,0.739,-0.002,0.189,Landsat-5 TM,8.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,8,2015-08-15,0.59,-0.021,-0.118,Sentinel-2A MSI,1.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,9,2015-09-15,0.672,0.346,-0.093,Landsat-7 ETM+,1.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,10,2015-10-15,0.59,0.364,-0.079,Sentinel-2B MSI,2.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,11,2015-11-15,0.516,0.159,0.019,Sentinel-2A MSI,7.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Tiruppur,2015,12,2015-12-15,0.455,0.33,0.196,Sentinel-2B MSI,2.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruppur, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,1,2005-01-15,0.435,-0.041,0.285,Landsat-7 ETM+,9.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,2,2005-02-15,0.536,-0.031,0.106,Landsat-5 TM,4.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,3,2005-03-15,0.278,-0.066,-0.168,Landsat-7 ETM+,10.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,4,2005-04-15,0.185,-0.101,0.063,Sentinel-2B MSI,1.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,5,2005-05-15,0.12,-0.103,-0.198,Sentinel-2B MSI,12.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,6,2005-06-15,0.565,0.338,-0.241,Sentinel-2A MSI,2.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,7,2005-07-15,0.494,-0.142,0.232,Landsat-8 OLI,4.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,8,2005-08-15,0.693,0.115,0.194,Landsat-8 OLI,14.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,9,2005-09-15,0.68,-0.07,0.161,Sentinel-2B MSI,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,10,2005-10-15,0.645,-0.187,-0.033,Landsat-5 TM,2.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,11,2005-11-15,0.465,0.408,0.281,Sentinel-2B MSI,10.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2005,12,2005-12-15,0.442,0.232,0.13,Sentinel-2A MSI,12.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,1,2011-01-15,0.331,-0.266,0.199,Landsat-7 ETM+,12.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,2,2011-02-15,0.407,0.055,-0.01,Sentinel-2B MSI,2.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,3,2011-03-15,0.207,-0.068,-0.238,Landsat-7 ETM+,13.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,4,2011-04-15,0.292,-0.06,-0.239,Sentinel-2A MSI,8.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,5,2011-05-15,0.197,0.184,-0.222,Landsat-5 TM,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,6,2011-06-15,0.697,0.091,0.023,Sentinel-2B MSI,8.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,7,2011-07-15,0.595,0.141,0.017,Sentinel-2B MSI,10.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,8,2011-08-15,0.771,0.407,-0.122,Landsat-5 TM,7.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,9,2011-09-15,0.558,-0.156,0.241,Sentinel-2A MSI,13.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,10,2011-10-15,0.497,0.252,-0.003,Sentinel-2A MSI,0.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,11,2011-11-15,0.377,0.041,-0.122,Landsat-7 ETM+,8.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2011,12,2011-12-15,0.529,0.397,0.143,Sentinel-2A MSI,2.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,1,2015-01-15,0.43,0.272,0.208,Landsat-8 OLI,11.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,2,2015-02-15,0.544,0.035,-0.095,Landsat-5 TM,10.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,3,2015-03-15,0.146,0.024,-0.195,Sentinel-2A MSI,14.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,4,2015-04-15,0.222,-0.01,0.3,Landsat-8 OLI,13.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,5,2015-05-15,0.187,0.18,0.242,Landsat-5 TM,12.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,6,2015-06-15,0.513,-0.041,0.059,Sentinel-2A MSI,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,7,2015-07-15,0.538,-0.167,0.233,Landsat-8 OLI,13.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,8,2015-08-15,0.743,0.223,-0.193,Landsat-5 TM,13.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,9,2015-09-15,0.577,0.389,-0.189,Landsat-5 TM,11.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,10,2015-10-15,0.669,-0.129,0.059,Sentinel-2B MSI,1.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,11,2015-11-15,0.513,0.438,-0.164,Landsat-8 OLI,10.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvallur,2015,12,2015-12-15,0.502,0.409,-0.165,Landsat-8 OLI,5.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvallur, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,1,2005-01-15,0.412,-0.093,-0.021,Landsat-5 TM,3.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,2,2005-02-15,0.496,-0.046,-0.203,Landsat-8 OLI,10.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,3,2005-03-15,0.246,-0.228,0.164,Sentinel-2B MSI,6.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,4,2005-04-15,0.226,-0.111,-0.025,Sentinel-2A MSI,14.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,5,2005-05-15,0.271,0.261,-0.007,Landsat-5 TM,10.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,6,2005-06-15,0.562,0.037,-0.029,Landsat-7 ETM+,6.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,7,2005-07-15,0.522,0.446,-0.167,Sentinel-2B MSI,0.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,8,2005-08-15,0.661,0.262,0.036,Landsat-8 OLI,6.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,9,2005-09-15,0.736,0.411,0.147,Landsat-8 OLI,13.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,10,2005-10-15,0.43,0.169,0.256,Sentinel-2A MSI,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,11,2005-11-15,0.395,0.352,0.109,Landsat-8 OLI,13.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2005,12,2005-12-15,0.497,-0.062,-0.084,Landsat-5 TM,8.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,1,2011-01-15,0.45,0.216,0.036,Sentinel-2B MSI,4.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,2,2011-02-15,0.374,-0.035,0.166,Landsat-7 ETM+,0.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,3,2011-03-15,0.332,-0.219,0.208,Landsat-8 OLI,10.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,4,2011-04-15,0.308,-0.358,-0.045,Sentinel-2B MSI,5.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,5,2011-05-15,0.175,-0.313,-0.086,Landsat-5 TM,6.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,6,2011-06-15,0.775,0.492,0.061,Sentinel-2B MSI,12.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,7,2011-07-15,0.5,0.267,0.198,Sentinel-2B MSI,10.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,8,2011-08-15,0.666,-0.027,-0.07,Sentinel-2B MSI,2.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,9,2011-09-15,0.679,-0.097,-0.016,Sentinel-2A MSI,1.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,10,2011-10-15,0.508,0.133,-0.005,Landsat-8 OLI,10.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,11,2011-11-15,0.436,0.345,0.23,Sentinel-2B MSI,7.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2011,12,2011-12-15,0.429,0.452,0.019,Sentinel-2A MSI,12.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,1,2015-01-15,0.342,0.098,-0.179,Sentinel-2B MSI,12.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,2,2015-02-15,0.345,-0.069,0.161,Sentinel-2B MSI,5.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,3,2015-03-15,0.351,-0.114,-0.184,Sentinel-2B MSI,4.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,4,2015-04-15,0.216,-0.187,-0.044,Landsat-8 OLI,7.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,5,2015-05-15,0.272,0.013,-0.223,Landsat-8 OLI,13.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,6,2015-06-15,0.547,0.142,-0.183,Landsat-8 OLI,1.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,7,2015-07-15,0.462,0.017,-0.001,Landsat-8 OLI,11.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,8,2015-08-15,0.615,0.224,0.169,Sentinel-2B MSI,9.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,9,2015-09-15,0.695,-0.096,0.15,Landsat-5 TM,12.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,10,2015-10-15,0.64,-0.037,-0.033,Sentinel-2B MSI,0.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,11,2015-11-15,0.478,-0.006,-0.201,Landsat-7 ETM+,10.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvannamalai,2015,12,2015-12-15,0.494,0.295,0.059,Landsat-5 TM,9.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvannamalai, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,1,2005-01-15,0.413,-0.021,0.167,Sentinel-2B MSI,7.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,2,2005-02-15,0.5,-0.387,0.112,Sentinel-2B MSI,2.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,3,2005-03-15,0.182,-0.228,0.138,Sentinel-2B MSI,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,4,2005-04-15,0.322,-0.119,-0.225,Landsat-5 TM,5.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,5,2005-05-15,0.139,-0.03,-0.04,Landsat-5 TM,1.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,6,2005-06-15,0.447,-0.099,-0.109,Landsat-5 TM,2.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,7,2005-07-15,0.754,-0.159,0.279,Landsat-7 ETM+,0.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,8,2005-08-15,0.457,0.024,-0.023,Landsat-8 OLI,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,9,2005-09-15,0.772,-0.164,-0.118,Sentinel-2B MSI,8.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,10,2005-10-15,0.623,0.07,-0.187,Landsat-5 TM,4.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,11,2005-11-15,0.417,-0.18,0.098,Landsat-5 TM,4.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2005,12,2005-12-15,0.56,-0.028,0.055,Landsat-7 ETM+,4.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,1,2011-01-15,0.39,0.045,-0.138,Landsat-7 ETM+,5.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,2,2011-02-15,0.575,-0.024,-0.017,Sentinel-2B MSI,6.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,3,2011-03-15,0.147,0.181,-0.091,Landsat-7 ETM+,0.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,4,2011-04-15,0.335,0.019,0.212,Sentinel-2A MSI,15.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,5,2011-05-15,0.29,0.188,-0.095,Landsat-7 ETM+,11.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,6,2011-06-15,0.599,0.077,-0.182,Landsat-7 ETM+,10.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,7,2011-07-15,0.787,-0.052,0.028,Landsat-8 OLI,13.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,8,2011-08-15,0.747,0.486,0.139,Landsat-8 OLI,3.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,9,2011-09-15,0.729,0.122,0.08,Landsat-5 TM,13.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,10,2011-10-15,0.532,0.226,-0.248,Landsat-5 TM,10.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,11,2011-11-15,0.472,0.292,0.169,Sentinel-2B MSI,1.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2011,12,2011-12-15,0.54,0.177,0.241,Sentinel-2A MSI,10.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,1,2015-01-15,0.452,0.179,-0.053,Landsat-7 ETM+,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,2,2015-02-15,0.561,-0.313,-0.046,Landsat-7 ETM+,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,3,2015-03-15,0.146,-0.203,0.257,Landsat-8 OLI,2.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,4,2015-04-15,0.326,0.166,-0.128,Sentinel-2A MSI,14.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,5,2015-05-15,0.157,0.093,0.083,Landsat-5 TM,2.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,6,2015-06-15,0.686,0.409,0.063,Sentinel-2A MSI,2.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,7,2015-07-15,0.532,0.271,0.082,Landsat-7 ETM+,1.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,8,2015-08-15,0.445,-0.018,0.063,Landsat-7 ETM+,13.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,9,2015-09-15,0.646,0.393,-0.237,Sentinel-2B MSI,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,10,2015-10-15,0.693,-0.199,-0.015,Landsat-5 TM,12.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Tiruvarur,2015,11,2015-11-15,0.449,0.085,-0.183,Sentinel-2B MSI,7.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Tiruvarur, 2015-11. Replace with real Sentinel-2/Landsat analysis."
